time,beta,Ca,Susceptible,Exposed,Infectious_asymptomatic,Infectious_pre-symptomatic,Infectious_mild,Infectious_severe,Hospitalized_recovered,Hospitalized_deceased,Recovered,Deceased,a
904,0.09798438102006911,0.4250000119209289,8.027139770381837,0.8186619178921566,1.7867318514576882,0.2293655014431755,1.374447582075593,0.10643863327608971,0.0780973307291663,0.4315689650654668,0.23486223565289568,1.4094558460719813,1
905,0.09136003255844109,0.4250000119209289,7.766435355392156,0.6672570687403249,1.517754611713106,0.18715890606859492,1.154939692982456,0.0894397237204912,0.07278183440059799,0.39897361668762865,0.2450195186524441,1.472422419214396,1
906,0.0851835278528077,0.4250000119209289,7.554172390995873,0.5436871785103842,1.2832554300503096,0.152587469866647,0.9656361765512123,0.0747798728352356,0.0674040034779328,0.3664120952657376,0.2544557125378932,1.5304410555340557,1
907,0.08264944702386849,0.4250000119209289,7.381211703431372,0.44301196465428244,1.0806335663377191,0.12435513869404641,0.8039980105940401,0.0622624466367548,0.06207561166170789,0.33452605980714617,0.2631702025485354,1.5835673656798241,0
908,0.08264944702386849,0.4250000119209289,7.240166973039217,0.3610667861922726,0.9068631280637253,0.1013429964142314,0.6671098285119965,0.0516616799243338,0.056884455725134994,0.3038052831124224,0.2711758104763285,1.6319425228973168,1
909,0.0825319641402789,0.4250000119209289,7.125069498194015,0.2943906209687821,0.7587734415312173,0.0826055813721456,0.5519615401670535,0.042744476349853004,0.0518965676448414,0.2746040487535471,0.2784956805501804,1.6757715146091328,1
910,0.07863430785281311,0.4250000119209289,7.03108617131063,0.2401355396188076,0.6332402474764574,0.067355636423463,0.4556351838638414,0.035284864427627204,0.0471589822838053,0.24716037494356252,0.2851605004152151,1.7153042561597007,1
911,0.07331814297607961,0.4250000119209289,6.954300986842106,0.1959739724425951,0.5273075244694916,0.0549443981694236,0.3754178961880801,0.029072753150396202,0.0427026871089715,0.2216158355303466,0.29120620333865427,1.7508187806372544,1
912,0.06836138452802383,0.4250000119209289,6.891536780830753,0.16001093593790272,0.4382573549567851,0.044840870198819195,0.3088611129587523,0.0239185263178049,0.0385455038820624,0.1980344563298179,0.29667199795214105,1.7826087622549018,1
913,0.06373973031129153,0.4250000119209289,6.840211558307534,0.1307080506441882,0.36364359600748175,0.0366124174986089,0.253802756042795,0.0196547507649233,0.0346947448541501,0.17641979993066267,0.3015987104134414,1.8109725514383381,1
914,0.06122821569442739,0.4250000119209289,6.798225135448917,0.10681782347499,0.30130050611938813,0.029907526069380803,0.208365313487648,0.016136028655910902,0.0311495615798741,0.1567299668633898,0.3060276430679176,1.8362058581656346,0
915,0.06122821569442739,0.4250000119209289,6.763867227812177,0.08732912801736609,0.2493347659273411,0.024441032921443298,0.17093933672358713,0.013237720721769,0.0279029715491765,0.13889009615462108,0.3099995011368031,1.8585952617066561,0
916,0.06122821569442739,0.4250000119209289,6.735744646542829,0.07142159634207279,0.2061081086937238,0.0199815823739031,0.1401589395780924,0.010854055052324802,0.024943544685040703,0.12280277468717729,0.3135537149687174,1.8784137158152734,1
917,0.05883918755820816,0.4250000119209289,6.712719862616099,0.058430725664546004,0.170214690059823,0.0163416668997211,0.11487416679768091,0.0088959755912281,0.0222567982078211,0.1083563150537761,0.31672806715202484,1.8959189160861711,1
918,0.05486129543610976,0.4250000119209289,6.693865454076367,0.047816087783797395,0.1404560705604195,0.0133690793693862,0.09412292669432051,0.007288977324777701,0.0198262973466522,0.0954312470773669,0.3195581886126157,1.9113504982585137,1
919,0.05115233202065738,0.4250000119209289,6.678422906991743,0.0391397189208226,0.1158164538687593,0.010940331143122,0.07710431015282311,0.0059710379207833,0.0176345236259591,0.0839053265991836,0.3220773268188851,1.9249299575915892,1
920,0.04769411842737874,0.4250000119209289,6.66577334881321,0.0320447952065794,0.09543881694844839,0.008955079935898301,0.063154298764633,0.004890734433389301,0.0156635537162282,0.0736572322313997,0.324316466718266,1.9368602457430337,1
921,0.04542410160814011,0.4250000119209289,6.655410055469556,0.0262412172992651,0.078602875039304,0.0073317135868914,0.05172401892757471,0.0040055622380335,0.013895547904219803,0.06456922029194051,0.32630408886416373,1.9473259320175438,1
922,0.045358978211879696,0.4250000119209289,6.646919343395253,0.021492555537582697,0.064705292157467,0.0060038419552259,0.0423609437735823,0.003280476195155,0.012313130696614199,0.05652900939878391,0.32806637601586663,1.956494412732198,0
923,0.045358978211879696,0.4250000119209289,6.6399621871775025,0.0176057243544002,0.0532420098744676,0.004917316102144601,0.0346926517703089,0.0026866354612617,0.0108996416688331,0.0494309507828622,0.32962717786538925,1.964516515899123,1
924,0.04402722045779223,0.4250000119209289,6.634260271542828,0.014423724195166899,0.043792947586106495,0.0040280149398817,0.0284130849926831,0.0022003387789728,0.0096393041935495,0.0431767274523909,0.33100815716911725,1.97152762996646,1
925,0.041050708187477906,0.4250000119209289,6.629587283926729,0.0118183361954975,0.0360088182258405,0.0033000077207266,0.0232710595224414,0.0018021348533981,0.0085173382675435,0.037675645826278505,0.3322289409184724,1.9776485705301856,1
926,0.03827542705195286,0.4250000119209289,6.625757223942209,0.0096844824917911,0.0295995517411833,0.00270388702613,0.019060598556471003,0.0014760722267612,0.007520007122657501,0.0328447248618295,0.333307256393511,1.9829871726651187,1
927,0.035687770162309854,0.4250000119209289,6.622617227812178,0.0079366473344577,0.024324729769837298,0.0022156861445971,0.0156128880802936,0.0012090779728684002,0.0066346353347822,0.0286084859905103,0.33425893620194747,1.9876392584171825,1
928,0.03374797478318213,0.4250000119209289,6.620043779024768,0.0065046848576624,0.019985279598964,0.0018157865290053,0.0127896470895612,0.000990443401907,0.005849596698709499,0.024898654870819298,0.33509828612777326,1.9916896849200203,1
929,0.0336027555167675,0.4250000119209289,6.6179333559081535,0.005331446723426,0.0164165938527959,0.0014881761155258,0.010477636315627899,0.0008113990208924999,0.005154279269915901,0.0216537799972987,0.33583807505321156,1.995213533604231,0
930,0.0336027555167675,0.4250000119209289,6.616203882868938,0.0043700718756673,0.013482679872935699,0.0012197474134223,0.0085841560954276,0.0006647659553708093,0.0045390413518533995,0.0188187635990607,0.3364897415586297,1.9982771381578943,1
931,0.03289571989859851,0.4250000119209289,6.614785216718266,0.0035821933175508003,0.0110713066675835,0.0009997988583746,0.007033331116163201,0.0005446685135549067,0.0039951540196023995,0.0163443867119469,0.33706350478102387,2.000938709365325,1
932,0.03071674944034641,0.4250000119209289,6.613622774767802,0.0029365747804119,0.0090898948015933,0.0008195567450899,0.0057630567678599,0.0004462971751288856,0.0035147418719939996,0.014186829841542499,0.3375683845701105,2.003249725877193,1
933,0.028640107384749775,0.4250000119209289,6.61266979489164,0.0024072893534402,0.0074621140329457995,0.0006718230075264494,0.0047224963240331,0.0003657150809855899,0.0030907205556073,0.0123071816585131,0.3380124181662794,2.0052550551470585,1
934,0.02670385901417047,0.4250000119209289,6.611888141769866,0.0019736745458388003,0.0061251450765979,0.0005507633142304002,0.0038700446649475,0.00029970032757895893,0.0027167325959728,0.010670979502769101,0.3384028063322364,2.0069942837332295,1
935,0.025397264088193535,0.4250000119209289,2.8334629772961817,0.0007329775059308,0.0022766231383331,0.00020454112959350965,0.0014368648155061,0.00011127231782926989,0.0010610026545567,0.0041261699349764,0.14513736374483982,0.8606143575851393,1
936,0.5,0.6000000238418579,69.86737422600619,0.057137891456438196,0.022019597261190398,0.0094209863526899,0.0132262511199223,0.0034128428046789998,0.0017763491729953001,0.0017942349657305001,0.0181628290418499,0.00119417111817,0
937,0.5,0.6000000238418579,69.81916602167182,0.07032534698706741,0.0314962557545629,0.0133705567477038,0.0202493895539555,0.0032339145672208,0.0017049855959547,0.0024898020229592,0.0183971423138279,0.0015207487092543,0
938,0.5,0.6000000238418579,69.75280572755418,0.09193145090581431,0.0428012982536762,0.0175534309568294,0.028864306754002603,0.0033969835058942997,0.0016427680607056,0.0030886148348431,0.0186222929113048,0.0019439614397326003,1
939,0.48049080797604155,0.6000000238418579,69.66373000515995,0.1219462719298242,0.0574197693186029,0.0231600237237161,0.039518520800075396,0.0038705163646651003,0.0016032248655458998,0.0036956010785015,0.0188404498183934,0.0024573821942747,1
940,0.44800665974617004,0.6000000238418579,69.5449742002064,0.16220548301043242,0.07671565352086519,0.030735184518914303,0.053233546836703,0.0046874608294756,0.0015985328863276,0.0044031469543894,0.019055485996053202,0.0030692780202384003,1
941,0.4177186403955732,0.6000000238418579,69.38705237358101,0.2157244073102099,0.1022990563927047,0.040861690115755994,0.0712376732919727,0.005910745154224,0.001641595562914,0.0053047151043931,0.0192729462583241,0.0038018907482037997,1
942,0.38947827901159016,0.6000000238418579,69.1773858359133,0.2866085062725744,0.1362258756812755,0.05431464196235611,0.0950330257514186,0.007634246479738701,0.0017473163348844997,0.0065031814968864,0.019500224425450397,0.0046922394365715,1
943,0.370940910918372,0.6000000238418579,68.89953753869969,0.3802087818063079,0.1811611418827397,0.0721189907140895,0.1265265100437786,0.0099899815578083,0.0019339412653775001,0.0081194394390154,0.0197469346368271,0.0057941864297113,1
944,0.3704091012477875,0.6000000238418579,68.53221684726523,0.5033567395913954,0.2405501050132221,0.09560113393116261,0.16817067621662107,0.0131569595258175,0.002224610311943,0.010302134258951101,0.0200254596596036,0.0071818901510795,0
945,0.3704091012477875,0.6000000238418579,68.04814305985552,0.6646023304469809,0.318804577649316,0.1264443349296952,0.2231133523002125,0.017371336284436302,0.0026491532064932995,0.013238771987773002,0.020351719969443,0.0089548289296056,1
946,0.35953375697135925,0.6000000238418579,67.41286764705882,0.8743920419730389,0.4214928657523862,0.16673905473990552,0.2953528978408795,0.022937439090818898,0.0032461541946453994,0.0171683411652332,0.0207462133637887,0.0112446290322252,1
947,0.3352270594664982,0.6000000238418579,66.58371065531476,1.1450538066789213,0.5555049604134414,0.2190109130103519,0.38988567970362464,0.030238485897288402,0.0040652683521814,0.0223953476975696,0.0212353490429886,0.014223921296519901,1
948,0.312563636473247,0.6000000238418579,65.50922278121776,1.4903880651767283,0.7291282995517283,0.2861903153016961,0.5128089424503354,0.0397440753066746,0.0051696792303344,0.029304560453652602,0.021853103244021403,0.018117383990371102,1
949,0.29143240622111727,0.6000000238418579,64.12970910732714,1.924587868453302,0.9519322231359647,0.3714742213702913,0.6713144087816045,0.0520093409614048,0.0066384240495896,0.03837479094356659,0.022642996741767903,0.0232149733158577,1
950,0.27559169701167513,0.6000000238418579,62.37963686790505,2.4601305711429307,1.2343074569465942,0.47801214102005907,0.8734700923955108,0.0676578139865111,0.0085680367358571,0.05018829629148089,0.0236603523309504,0.0298869832356767,1
951,0.2744058072566986,0.6000000238418579,60.193014705882355,3.104259868421052,1.586452971813725,0.6083301839444657,1.1276440555663052,0.0873366550567593,0.011072590515955199,0.0654301762851519,0.024974672929666996,0.038599850051296805,0
952,0.2744058072566986,0.6000000238418579,57.51266705366357,3.853968774187307,2.016596926599587,0.7634322997291019,1.4413946199367902,0.1116305986056014,0.0142807315476043,0.0848691769059594,0.026671855284825397,0.0499306006967955,1
953,0.26863204155649456,0.6000000238418579,54.3035842363261,4.689971338041796,2.5283304107004643,0.9415963924632352,1.8196819973877707,0.140923303814741,0.0183278927640646,0.10930882378136259,0.028855685616917103,0.06457627366324781,1
954,0.25083819244589123,0.6000000238418579,50.569046697626426,5.5712602392930854,3.1172070514060883,1.1370525247516765,2.262390653218524,0.1752055517930852,0.0233417762150087,0.1394974658757415,0.0316478739483557,0.08335301323448752,1
955,0.23387997916766573,0.6000000238418579,46.36551793085655,6.433067917956657,3.7672561919504646,1.3389881441885962,2.761463694852941,0.21385318657685093,0.029419913119698597,0.17599025100377277,0.035185597265221594,0.10717791326028751,1
956,0.218068248459271,0.6000000238418579,41.81021542827657,7.19163175632095,4.448649300180598,1.5315452665441172,3.2983950109649123,0.25543292759126657,0.0366000482738321,0.2189684567289083,0.0396154873339135,0.137026238692434,1
957,0.20504777559212273,0.6000000238418579,37.07480746904025,7.757672132997937,5.118151283539731,1.6954650412796697,3.843274034120227,0.297628384207301,0.0448278317289083,0.2680440909402409,0.0450834323501189,0.1738601454664921,1
958,0.2032848298549652,0.6000000238418579,32.362926664086686,8.056558065660475,5.723548358488132,1.811511666344169,4.356597087848297,0.33738028794988356,0.053929816247016496,0.3221000074577525,0.051720252258489294,0.2185294369598164,0
959,0.2032848298549652,0.6000000238418579,27.876166150670798,8.048382030443758,6.211897494195046,1.8649130466331267,4.794400436984004,0.3712839378144346,0.06360247632667329,0.3792308890044502,0.0596246722116063,0.2716547846523475,1
960,0.2004238430942808,0.6000000238418579,23.779749742002064,7.739254224716202,6.539541731166151,1.8492174398542311,5.115914683307534,0.3961821394881963,0.0734260960629107,0.43683900122548996,0.0688464714499077,0.3335134027912147,1
961,0.1876930828605379,0.6000000238418579,20.179808275283797,7.178530782378741,6.680620404411765,1.767931521704076,5.291562258126935,0.4097843852796049,0.08290583276896239,0.4918959774493677,0.0793732816934336,0.40395190354102134,1
962,0.1750038691929408,0.6000000238418579,17.118205463106296,6.443683162409701,6.6311822755417955,1.6332543819336944,5.308630514705882,0.4111061207994709,0.0915327206386252,0.5413247740502449,0.0911244326061013,0.48234898050503067,1
963,0.1631725260189601,0.6000000238418579,14.582678341073272,5.620090621775026,6.4079135223168215,1.4625963259481423,5.172807904411766,0.40058781201625343,0.0988501908781601,0.5824086274106679,0.103953545002499,0.5676392130659826,1
964,0.1527811288833618,0.6000000238418579,12.524818433952527,4.7837333510706905,6.042638432017543,1.2744179324690401,4.905470120614035,0.3798848583430078,0.1045096237765251,0.6131274892769605,0.11765953418271069,0.6583944062822494,1
965,0.15059711039066312,0.6000000238418579,10.878344459494324,3.9912768479102168,5.574964041537668,1.0848536063273992,4.538133586493808,0.35143786986422826,0.10830346452931458,0.6323501394801339,0.13200361222305493,0.7529459937757996,0
966,0.15059711039066312,0.6000000238418579,9.573135239293086,3.2777398574561403,5.045372323271414,0.9058497907797983,4.106108302696079,0.3179813223603582,0.1101721733101132,0.6398627874258253,0.1467290686576849,0.8495239938080492,1
967,0.14932120697838916,0.6000000238418579,8.543844088622292,2.6593099361455104,4.490167859907121,0.7447812560468263,3.6430721910474713,0.2821233305719487,0.11018882853819939,0.6362600780443755,0.1615803179824559,0.9463889661538958,1
968,0.1404438998017992,0.6000000238418579,7.733951883384933,2.1384063991550564,3.938673971233231,0.6050581704721358,3.177465170278637,0.24606622686080967,0.10852934121839491,0.6227498851102937,0.176318903589396,1.0419408096297729,1
969,0.13094902251447946,0.6000000238418579,7.096796310629515,1.7088504982585138,3.4123610842363257,0.4871721259433046,2.7308111213235295,0.2114768769349841,0.10543715407112651,0.6009276890238,0.19073500185435968,1.134794710236068,1
970,0.12209605638469966,0.6000000238418579,6.594960010319918,1.360046197755418,2.9253018575851386,0.3897664010094166,2.317580946852425,0.17947589886077753,0.10118922939241459,0.5725638998403635,0.2046541467121384,1.2238234286313208,1
